name,age,height
Mariya Kovaleva,15.6468172485,nan
Valeria Bondarenko,22.8281998631,nan
Anastasia Michail,19.5838466804,nan
Anna Koumantou,22.373716632399997,nan
Ekaterina Dzehalevich,18.9596167009,nan
Ye Ra Lee,17.5934291581,nan
Hsiao Han Chao,21.1553730322,nan
Yi Chen,18.431211499,nan
Ting Wen Wang,19.6331279945,nan
Paula Marama,21.177275838499998,nan
Yen Hua Lu,21.4976043806,nan
Mariana Duque Marino,15.682409308699999,nan
Francesca Segarelli,14.6173853525,nan
Briggitt Marcovich,15.3456536619,nan
Mariaryeni Gutierrez,15.953456536600001,nan
Celina Grissi,17.472963723499998,nan
Sharon Fichman,14.3737166324,nan
Madelaine Madelaire,19.2908966461,nan
Paola Doldan Gonzalez,18.6119096509,nan
Jenifer Widjaja,18.3627652293,nan
Sousan Massi,15.715263518099999,nan
Barbara Pocza,19.0335386721,nan
Piia Suomalainen,20.7939767283,nan
Aurelija Miseviciute,19.0034223135,nan
Rym Cherni,16.3367556468,nan
Olfa Dhaoui,15.1074606434,nan
Anne Mall,30.373716632399997,nan
Alise Vaidere,17.0130047912,nan
Anastasija Sevastova,15.0335386721,nan
Karoline Steiro,16.1232032854,nan
Idunn Hertzberg,17.1909650924,nan
Nihal Tarek Saleh,17.7303216975,nan
Stephanie Sullivan,16.438056125899998,nan
Assia Halo,21.193702943199998,nan
Sandra Kristjansdottir,14.5133470226,nan
Sigurlaug Sigurdardottir,20.0136892539,nan
Sara Meghoufel,17.1197809719,nan
Puleng Tlhophane,16.8569472964,nan
Rebekka Petursdottir,17.516769336099998,nan
Suzelle Davin,17.1362080767,nan
Ilina Kroushovski,16.889801505799998,nan
Irina Letseva,15.351129363399998,nan
Carlota Plantier Santos,23.3018480493,nan
Magali De Lattre,17.864476386,nan
Svetlana Komleva,31.3593429158,nan
Ina Sireteanu,18.658453114300002,nan
Olga Cosic,32.2819986311,nan
Kathrin Woerle,21.9110198494,nan
Kristina Barrois,24.5831622177,nan
Sabine Lisicki,16.6242299795,178.0
Sara Errani,19.0444900753,164.0
Aurelie Vedy,25.300479123899997,nan
Alberta Brianti,26.146475017100002,nan
Anda Perianu,26.1409993155,nan
Olga Puchkova,18.7077344285,nan
Melanie South,20.1095140315,nan
Vasilisa Bardina,18.6283367556,nan
Naomi Cavaday,17.1718001369,nan
Agnieszka Radwanska,17.3059548255,170.0
Maria Jose Martinez Sanchez,24.005475701599998,176.0
Coco Vandeweghe,14.650239561900001,185.0
Lauren Albanese,16.9062286105,nan
Karin Knapp,19.2443531828,180.0
Anastasia Pavlyuchenkova,15.2689938398,177.0
Shayna Mcdowell,16.7364818617,nan
Valentina Sassi,25.6098562628,nan
Andrea Benitez,19.7837097878,nan
Sanja Ancic,17.6700889802,nan
Urszula Radwanska,15.397672826800001,177.0
Nikola Frankova,18.2477754962,nan
Madalina Gojnea,18.726899384,nan
Raluca Olaru,17.1991786448,173.0
Irina Kotkina,19.6714579055,nan
Marrit Boonstra,17.7303216975,nan
Erika Takao,18.685831622200002,nan
Teodora Mircic,18.3901437372,nan
Lucie Hradecka,21.1745379877,177.0
Sorana Cirstea,16.334017795999998,176.0
Vivien Silfany Tony,17.054072553,nan
Lavinia Tananta,18.855578371,nan
Sanaa Bhambri,18.5325119781,nan
Tadeja Majeric,16.0492813142,nan
Tatjana Malek,19.1321013005,nan
Shuai Zhang,17.6755646817,nan
Jing Ren,19.0280629706,nan
Nudnida Luangnam,19.613963039,nan
Olga Govortsova,18.1081451061,182.0
Olivia Sanchez,23.874058863800002,nan
Tanja Ostertag,19.0937713895,nan
Valerie Tetreault,18.7734428474,nan
Angelique Kerber,18.7816563997,173.0
Andrea Petkovic,19.1403148528,180.0
Melanie Klaffner,16.1341546886,nan
Nikola Hofmanova,15.4305270363,nan
Nicole Riner,15.8439425051,nan
Montinee Tangphong,20.9637234771,nan
Viky Nunez Fuentes,17.5058179329,nan
Mi Yoo,19.9397672827,nan
Elze Potgieter,18.0889801506,nan
Alicia Pillay,26.0643394935,nan
Ia Jikia,16.698151950699998,nan
Veronica Cepede Royg,14.2368240931,nan
Diana Espinal,22.524298425700003,nan
Adriana Pereira,15.923340178,nan
Jacklyn Lambert,17.5523613963,nan
Marcela Rivero,16.2518822724,nan
Daniela Trigo,15.0061601643,nan
Johanna De Leon,25.3223819302,nan
Nicole Arosemena,15.65229295,nan
Katariina Tuohimaa,17.9685147159,nan
Polona Rebersak,19.1841204654,nan
Danica Krstajic,19.1293634497,nan
Lizaan Du Plessis,20.1451060917,nan
Dimana Krastevitch,24.0602327173,nan
Nadja Roma,17.722108145099998,nan
Kairangi Vano,16.438056125899998,nan
Ellen Barry,17.1745379877,nan
Geraldine Leong,14.880219028099999,nan
Sybille Khayat,15.9726214921,nan
Ka Po Tong,25.0841889117,nan
Sarah Makki,15.961670089000002,nan
Wing Yau Venise Chan,16.8815879535,nan
Vanessa Boey,15.715263518099999,nan
Line Jouayed,14.5845311431,nan
Jessica Roland Rosario,23.8767967146,nan
Paula Catalina Robles Garcia,16.7446954141,nan
Caitlin Gordon,15.6194387406,nan
Rachael Dillon,18.3682409309,nan
Nina Munch Soegaard,18.409308692699998,nan
Stanislava Cozirscaia,16.8158795346,nan
Iris Staub,25.574264202600002,nan
Julia Helbet,17.897330595499998,nan
Amel Benhaj,16.4106776181,nan
Magy Aziz,18.3299110198,nan
Sevil Aliyeva,15.088295687899999,nan
Elina Gasanova,16.758384667999998,nan
Marina Novak,14.9021218344,nan
Stephanie Vogt,16.186173853499998,nan
Tshidiso Mosinyi,16.733744011,nan
Sidonia Wolfinger,28.386036961,nan
Ieva Irbe,18.2614647502,nan
Liene Linina,17.6125941136,nan
Jessica Moore,16.3969883641,nan
Madison Brengle,16.785763175899998,nan
Sandra Zahlavova,21.264887063699998,nan
Julia Goerges,18.3162217659,180.0
Petra Martic,16.1615331964,181.0
Michelle Larcher De Brito,14.1327857632,165.0
Katarzyna Piter,16.1998631075,nan
Nika Ozegovic,21.941136208099998,nan
Ekaterina Afinogenova,20.3449691992,nan
Nicole Kriz,23.4360027379,nan
Kristyna Pliskova,15.1266255989,nan
Karolina Pliskova,15.1266255989,184.0
Jorgelina Cravero,25.4182067077,nan
Ekaterina Makarova,19.2197125257,178.0
Audra Cohen,21.3497604381,nan
Petra Cetkovska,22.546201231999998,172.0
Ashley Weinhold,18.1848049281,nan
Raquel Kops Jones,24.5065023956,nan
Arantxa Rus,16.5119780972,180.0
Ksenia Lykina,16.9965776865,nan
Brittany Augustine,15.8603696099,nan
Chieh Yu Hsu,15.5017111567,nan
Ksenia Milevskaya,16.9719370294,nan
Ekaterina Shulaeva,20.205338809,nan
Eva Maria Hoch,22.9596167009,nan
Yi Fan Xu,19.1074606434,nan
Tara Iyer,19.1923340178,nan
Sung Hee Han,16.8624229979,nan
Noppawan Lertcheewakarn,15.8877481177,nan
Sandra Martinovic,28.0492813142,nan
Anna Lapushchenkova,20.8980150582,nan
Polona Hercog,16.6570841889,182.0
Yurika Sema,20.1341546886,nan
Estrella Cabeza Candela,19.9972621492,nan
Lindsey Nelson,21.2922655715,nan
Lucia Batta,16.142368240899998,nan
Emilie Bacquet,23.082819986300002,nan
Nadia Lalami,17.0431211499,nan
Fatima El Allami,18.132785763199998,nan
Asia Muhammed,16.3203285421,nan
Kirsten Flower,18.918548939100003,nan
Iryna Bremond,22.7761806982,nan
Silvia Disderi,24.016427104699996,nan
Ekaterina Ivanova,19.575633128,nan
Michaela Johansson,19.3976728268,nan
Petra Kvitova,17.3935660507,183.0
Kyra Shroff,14.9158110883,nan
Shan Shan Song,20.501026694,nan
Chun Mei Ji,21.607118412,nan
Kristina Antoniychuk,17.054072553,nan
Ksenia Palkina,17.7987679671,nan
Vesna Dolonc,18.1957563313,170.0
Yanina Wickmayer,17.4866529774,182.0
Julia Glushko,17.516769336099998,nan
Debbrich Feys,22.5489390828,nan
Tamaryn Hendler,14.9048596851,nan
Vojislava Lukic,20.273785078699998,nan
Maria Jose Arechavaleta,16.769336071199998,nan
Lorena Aviles,16.2354551677,nan
Claudine Paulson,17.1006160164,nan
Maria Eugenia Torres,17.5441478439,nan
Sofia Barletta,17.6016427105,nan
Marisela Aviles,16.3750855578,nan
Claudia Hidalgo,16.8706365503,nan
Zulema Zelaya,15.0773442847,nan
Maria De Los Angeles Cardenas,16.7994524298,nan
Ana Lilyan Guzman,17.856262833699997,nan
Jessica Lehnhoff,27.0855578371,nan
Raye Ann Sandy,14.710472279300001,nan
Olivia Bennett,16.265571526400002,nan
Kristen Lopez,15.715263518099999,nan
Alyssa Fuentes,14.751540041099998,nan
Carlista Mohammed,16.9856262834,nan
Shenelle Mohammed,16.5311430527,nan
Paulina Schippers,16.038329910999998,nan
Eun Hye Cho,23.8494182067,nan
Ling Zhang,17.4647501711,nan
Nungnadda Wannasuk,17.4264202601,nan
Jin A Lee,22.0999315537,nan
Albina Khabibulina,14.9295003422,nan
Sacha Jones,16.4353182752,nan
Sahar Al Disi,16.5119780972,nan
Leen Irani,19.9425051335,nan
Wen Hsin Hsu,18.8391512663,nan
Dianne Hollands,23.931553730300003,nan
Oksana Kalashnikova,16.610540725499998,nan
Helene Auensen,18.0041067762,nan
Hanne Skak Jensen,20.9637234771,nan
Nicole Thyssen,18.861054072599998,nan
Julija Gotovskyte,19.2361396304,nan
Anett Schutting,15.6440793977,nan
Dia Evtimova,19.961670089000002,nan
Teliana Pereira,18.7378507871,nan
Melisa Miranda Otarola,18.9650924025,nan
Pamela Adom Mendez,15.5017111567,nan
Katherine Hoepelman,17.4099931554,nan
Leyla Esther Cabrera,16.7446954141,nan
Emma Sofia Helisten,17.9301848049,nan
Lynn Philippe,18.3682409309,nan
Karen Barbat,14.7843942505,nan
Shukufa Abdullayeva,14.576317590699999,nan
Astrid Tixier,21.253935660499998,nan
Marinne Giraud,20.9993155373,nan
Sayyara Mammadova,19.258042436700002,nan
Emma Murphy,23.759069130700002,nan
Diana Bukajeva,15.6002737851,nan
Daniela Cociorba,17.221081451099998,nan
Ecaterina Vasenina,14.822724161500002,nan
Elaine Genovese,16.2792607803,nan
Andjela Kankaras,17.2511978097,nan
Marina Kojanova,17.993155373,nan
Kimberley Cassar,14.9596167009,nan
Vanja Radunovic,17.880903490799998,nan
Yi Miao Zhou,16.9911019849,nan
Akiko Yonemura,24.0273785079,nan
Carla Suarez Navarro,19.438740588599998,162.0
Camila Silva,15.282683093800001,nan
Agnes Szatmari,20.681724845999998,nan
Melanie Oudin,16.462696783,168.0
Anastasia Pivovarova,17.733059548299998,nan
Anna Orlik,15.0910335387,nan
Corinna Dentoni,18.7077344285,nan
Arina Rodionova,18.3682409309,nan
Lamia Essaadi,28.569472963699997,nan
Jelena Pandzic,25.1170431211,nan
Violette Huck,20.1889117043,nan
Veronika Chvojkova,21.1362080767,nan
Anna Fitzpatrick,19.1759069131,nan
Amanda Elliott,18.6036960986,nan
Eloisa Maria Compostizo De Andres,19.8357289528,nan
Maite Gabarrus Alonso,19.3483915127,nan
Maria Kondratieva,26.392881588,nan
Alexis King,25.212867898699997,nan
Natasa Zoric,18.6091718001,nan
Palma Kiraly,17.4264202601,nan
Regina Kulikova,19.4715947981,nan
Tereza Hladikova,20.2491444216,nan
Alexandra Panova,19.405886379200002,nan
Sandra Roma,18.3271731691,nan
Amanda Fink,21.6865160849,nan
Kimiko Date Krumm,38.0041067762,163.0
Mallory Cecil,18.0862422998,nan
Julie Coin,25.7303216975,nan
Kristie Ahn,16.1943874059,nan
Gail Brodsky,17.2238193018,nan
Xinyun Han,18.2970568104,nan
Jing Jing Lu,19.3648186174,nan
Lenka Wienerova,20.4161533196,nan
Betina Jozami,19.4442162902,nan
Maria Irigoyen,20.654346338099998,nan
Leticia Costas,18.2176591376,nan
Patricia Mayr Achleitner,21.6810403833,nan
Laura Robson,14.7460643395,180.0
Alisa Ogorodova,14.535249828900001,nan
Sofia Shapatava,19.7125256674,nan
Kinnie Laisne,19.2197125257,nan
Sariya Khairova,21.6344969199,nan
Nigina Abduraimova,14.231348391500001,nan
Maria Mokh,17.9794661191,nan
Rebecca Marino,17.864476386,nan
Renee Reinhard,17.8699520876,nan
Sofia Kvatsabaia,19.5290896646,nan
Ekaterine Gorgodze,16.1533196441,nan
Leticia Demichelli,18.6639288159,nan
Valeria Pulido Velasco,18.072553045899998,nan
Zi Jun Yang,17.9685147159,nan
Ranim Mkahal,16.621492128699998,nan
Line Al Ghannam,18.340862423,nan
Stefanie Tan,15.3648186174,nan
Anastasiya Prenko,14.880219028099999,nan
Valentina Starkova,16.1943874059,nan
Nilupul Goonasekera,16.7638603696,nan
Amreetha Muttiah,16.0438056126,nan
Carolyn Ann Lim Hui,15.7563312799,nan
Jithmie Jayawickrema,16.643394935,nan
Tarryn Rudman,22.6228610541,nan
Kelly Anderson,22.7734428474,nan
Eirini Georgatou,17.9876796715,nan
Elitsa Kostova,17.8015058179,nan
Ima Bohush,17.489390828199998,nan
Monica Puig,14.3353867214,nan
Tatia Mikadze,19.8384668036,nan
Dianne Kenneth Matias,22.984257358,nan
Kim Sadi,14.3216974675,nan
Marina Lidiya,14.5544147844,nan
Yuliana Lizarazo,14.9130732375,nan
Kristina Kucova,17.9137577002,nan
Ulrikke Eikeri,15.3456536619,nan
Trina Slapeka,19.9206023272,nan
Denise Atzinger,16.9472963723,nan
Charlene Tsangamwe,22.1848049281,nan
Emma Flood,17.5222450376,nan
Stacey Lock,16.7665982204,nan
Soumia Islami,32.3312799452,nan
Heini Salonen,14.778918548900002,nan
Stefana Lakicevic,17.4483230664,nan
Olga Terteac,15.0006844627,nan
Anna Movsisyan,19.7672826831,nan
Maria Fagerstrom,17.0485968515,nan
Liudmila Nikoyan,28.722792607800002,nan
Mia Radulovic,16.2683093771,nan
Ofelya Poghosyan,19.378507871300002,nan
Tatevik Yedigaryan,17.325119780999998,nan
Elizabeth Tapia,16.5119780972,nan
Nicole Stanziola,17.9739904175,nan
Yenisleydis Calana Rodriguez,22.9787816564,nan
Maria Paula Deheza,14.1382614648,nan
Gisella Pere,16.6160164271,nan
Marie Elise Casares,14.606433949300001,nan
Melisa Morales,17.3798767967,nan
Marina Giral Lores,17.6290212183,nan
Richele Le Saldo,25.2676249144,nan
Larikah Russell,23.1457905544,nan
Lee Anne Lingo,15.5154004107,nan
Claudia Herbas,28.131416837800003,nan
Monika Wejnert,16.7885010267,nan
Isabella Holland,17.0485968515,nan
Christina Mchale,16.6926762491,170.0
Kristina Mladenovic,15.6851471595,184.0
Olivia Rogowska,17.620807665999997,nan
Sally Peers,17.6180698152,nan
Emelyn Starr,19.170431211500002,nan
Oxana Lyubtsova,23.40862423,nan
Nicha Lertpitaksinchai,17.492128679,nan
Vitalia Diatchenko,18.5242984257,170.0
Ksenia Pervak,17.708418891199997,170.0
Ajla Tomljanovic,15.8384668036,nan
Madison Keys,14.1327857632,178.0
Yevheniia Savranska,25.144421629,nan
Silvia Soler Espinosa,21.3798767967,nan
Maria Teresa Torro Flor,16.9281314168,173.0
Eva Fernandez Brugues,22.9787816564,nan
Maria Joao Koehler,16.569472963699997,nan
Irena Pavlovic,20.6351813826,nan
Jasmin Woehr,28.7392197125,nan
Claire Feuerstein,23.216974674899998,nan
Naomi Broady,19.274469541400002,nan
Lenka Jurikova,18.9021218344,nan
Irina Camelia Begu,18.861054072599998,181.0
Lauren Embree,18.3709787817,nan
Lenka Tvaroskova,27.255304585900003,nan
Alexandra Dulgheru,19.9671457906,nan
Irina Buryachok,23.0034223135,nan
Ellen Allgurin,15.1567419576,nan
Nastja Kolar,15.014373716600002,nan
Carmen Klaschka,22.5297741273,nan
Zarina Diyas,15.7344284736,nan
Hilary Barte,20.6899383984,nan
Kai Chen Chang,18.631074606400002,nan
Amra Sadikovic,20.3586584531,nan
Lesia Tsurenko,20.3121149897,174.0
Sabina Sharipova,15.0472279261,nan
Kurumi Nara,17.7850787132,nan
Paula Fondevila Castro,24.9472963723,nan
Georgie Gent,21.401779602999998,nan
Anna Floris,27.162217659099998,nan
Alexandra Kolesnichenko,16.769336071199998,nan
Yana Buchina,17.697467488,nan
Celina Goetti,17.5058179329,nan
Shadi Tabatabai,28.4134154689,nan
Ghazaleh Torkaman,22.587268993800002,nan
Madona Najarian,19.7453798768,nan
Pauline Wong,23.195071868600003,nan
Michelle Gerards,24.572210814499996,nan
Fabienne Thill,29.826146475,nan
Mai Grage,16.7939767283,nan
Kerrie Cartwright,16.8131416838,nan
Vivian Segnini,20.082135523599998,nan
Roxane Vaisemberg,19.5263518138,nan
Varatchaya Wongteanchai,19.405886379200002,nan
Jessy Rompies,18.806297056800002,nan
Min Hwa Yu,20.8596851472,nan
Zsofia Susanyi,16.9637234771,nan
Aranza Salut,17.7741273101,nan
Mateja Kraljevic,15.6331279945,nan
Cecilia Estlander,17.1471594798,nan
Amy Bowtell,15.5920602327,nan
Yasmine Alkema,18.2614647502,nan
Amira Benaissa,19.3347022587,nan
Fatima Zorah Bouabdallah,18.9815195072,nan
May El Wardany,19.2169746749,nan
Kathinka Von Deichmann,14.9295003422,nan
Eirdis Ragnarsdottir,15.3127994524,nan
Olga Zaicenco,17.459274469500002,nan
Alejandra Granillo,17.8863791923,nan
Alma Michelle Espinosa Rodriguez,15.7070499658,nan
Anabelle Espinosa Rodriguez,26.8528405202,nan
Bianca Botto,17.8726899384,nan
Ingrid Esperanza Vargas Calvo,19.3127994524,nan
Rosaline Zafir Chavez Tello,16.2162902122,nan
Ximena Hermoso,17.9794661191,nan
Claudia Razzeto,18.006844627,nan
Sally Bogaert Morel,30.598220397,nan
Maria Ines Deheza,15.134839151300001,nan
Misleydis Diaz Gonzalez,20.6570841889,nan
Dayna Grazette,19.2470910335,nan
Kirsten Andrea Weedon,20.167008898,nan
Bojana Jovanovski,18.146475017100002,175.0
Sloane Stephens,16.9664613279,170.0
Heather Watson,17.839835729,170.0
Beatriz Garcia Vidagany,21.3798767967,nan
Simona Halep,18.5215605749,168.0
Alison Riske,19.7754962355,nan
Lina Bennani,18.8117727584,nan
Claire De Gubernatis,23.772758384699998,nan
Misaki Doi,19.0691307324,159.0
Michaela Pochabova,20.714579055399998,nan
Timea Babos,17.1526351814,179.0
Silvia Njiric,16.9883641342,nan
Anna Brazhnikova,18.7515400411,nan
Laura Siegemund,22.3353867214,nan
Martina Caregaro,18.146475017100002,nan
Basak Eraydin,16.0958247775,nan
Jamie Hampton,20.5831622177,173.0
Chelsey Gullickson,20.0027378508,nan
Beatrice Capra,18.3983572895,nan
Shelby Rogers,17.87816564,nan
Irina Falconi,20.3230663929,nan
Nadejda Guskova,18.6940451745,nan
Alina Abdurakhimova,15.496235455199999,nan
Sachie Ishizu,18.102669404500002,nan
Daria Gavrilova,16.621492128699998,nan
Yulia Putintseva,15.7782340862,nan
Mona Barthel,20.2710472279,185.0
Paula Zabala,25.054072553,nan
Malou Ejdesgaard,19.389459274500002,nan
Paula Ormaechea,17.3442847365,nan
Lyudmyla Kichenok,17.7467488022,nan
Poojashree Venkatesha,19.518138261500003,nan
Si Ying Julienne Keong,15.178644763900001,nan
Jawairiah Noordin,19.318275154000002,nan
Michelle Pang,21.7303216975,nan
Anna Christine Patrimonio,18.0944558522,nan
Diala Jamaleddine,16.0027378508,nan
Bermet Duvanaeva,22.0123203285,nan
Kett Sadi,15.028062970599999,nan
Ana Clara Duarte,20.643394935,nan
Lumay Diaz Hernandez,23.7371663244,nan
Cecilia Costa Melgar,17.1006160164,nan
Chayenne Ewijk,21.459274469500002,nan
Keren Shlomo,22.0506502396,nan
Biljana Pawlowa Dimitrova,32.0328542094,nan
Reka Luca Jani,18.507871321,nan
Diana Marcinkevica,17.4976043806,nan
Ema Burgic,17.445585215599998,nan
Anita Husaric,15.6002737851,nan
Na Ri Kim,19.8302532512,nan
Neesha Thirumalaichelvam,18.119096509200002,nan
Khee Yen Wee,15.0499657769,nan
Sarah Moundir,17.6783025325,nan
Isaura Enrique Aguilar,17.853524982899998,nan
Simone Pratt,14.283367556500002,nan
Maria Clara Bernardez,18.1574264203,nan
Daysi Espinal,27.901437371700002,nan
Mariana Correa,25.453798768000002,nan
Camila Quesada,19.1019849418,nan
Laura Viquez,23.101984941799998,nan
Domenica Gonzalez,14.182067077300001,nan
Daniela Schippers,15.06091718,nan
Patricia Ku Flores,16.3367556468,nan
Isabella Escobar,17.6837782341,nan
Yeniseik Gomez,22.636550308,nan
Tara Lambert,28.982888432600003,nan
Giuliana Olmos,17.125256673499997,nan
Mariana Demichelli Vergara,20.1368925394,nan
Ola Abou Zekry,22.8309377139,nan
Menna El Nagdy,18.833675564700002,nan
Alexandra Perper,18.7241615332,nan
Julia Moriarty,21.3744010951,nan
Niamh Coveney,20.4407939767,nan
Christi Potgieter,17.5277207392,nan
Chanel Simmonds,17.708418891199997,nan
Ani Amiraghyan,16.5448323066,nan
Maria Moya,23.3045859001,nan
Breana Stampfli,14.3737166324,nan
Paloma Castillo,27.104722792600004,nan
Caroline Garcia,17.253935660499998,nan
Lauren Davis,17.273100616,157.0
Florencia Molinero,22.0971937029,nan
Catherine Harrison,16.8514715948,nan
Fatma Al Nabhani,19.7590691307,nan
Tetiana Luzhanska,26.4832306639,nan
Barbara Luz,17.9082819986,nan
An Sophie Mestach,17.1909650924,nan
Alison Van Uytvanck,17.138945927400002,nan
Shuko Aoyama,23.463381245700003,nan
Sarah Gronert,24.917180013699998,nan
Conny Perrin,20.4462696783,nan
Samantha Murray,23.657768651599998,nan
Julia Boserup,19.7399041752,nan
Johanna Konta,20.054757015699998,nan
Kiki Bertens,19.5071868583,182.0
Camila Giorgi,19.4715947981,168.0
Alize Lim,20.9746748802,nan
Tetyana Arefyeva,20.3203285421,nan
Hilda Melander,19.5893223819,nan
Anna Giulia Remondina,22.0889801506,nan
Aleksandra Krunic,18.302532512,nan
Vanda Lukacs,18.5681040383,nan
Anastasia Grymalska,20.9965776865,nan
Ani Mijacika,24.071184120500003,nan
Silvia Albano,16.8268309377,nan
Nina Khrisanova,16.605065024,nan
Valeria Savinykh,20.4052019165,nan
Kamilla Farhad,15.496235455199999,nan
Valeria Solovieva,18.702258726900002,nan
Petra Rampre,31.509924709099998,nan
Eugenie Bouchard,17.4099931554,nan
Alexandra Mueller,23.4414784394,nan
Zoe Gwen Scandalis,17.8590006845,nan
Victoria Larriere,20.3641341547,nan
Jana Cepelova,18.288843258,168.0
Nicole Rottmann,22.225872689899997,nan
Yi Jing Zhao,22.611909650900003,nan
Saisai Zheng,17.6180698152,nan
Erika Sema,22.8364134155,nan
Yue Yue Hu,21.5578370979,nan
Alexandra Cadantu,21.4565366188,170.0
Lara Arruabarrena,19.0390143737,166.0
Bibiane Schoofs,23.427789185500004,nan
Anett Kontaveit,15.2963723477,nan
Mailen Auroux,22.9596167009,nan
Magda Linette,18.9678302533,nan
Lina Lileikite,18.789869952100002,nan
Hao Chen Tang,16.9418206708,nan
Ashvarya Shrivastava,18.9486652977,nan
Yui Lynn Miao,19.0444900753,nan
Ting Fei Juan,18.4257357974,nan
Hyun Hui Hong,19.0965092402,nan
Emilia Tenizbaeva,15.397672826800001,nan
Zhamilia Duisheeva,15.805612594100001,nan
Anna Clarice Patrimonio,17.18275154,nan
Ushna Suhail,17.5989048597,nan
Sarah Mahboob Khan,19.9753593429,nan
Tamitha Nguyen,16.561259411400002,nan
Alena Panfilova,15.5044490075,nan
Katherine Ip,15.3730321697,nan
Clare Fong,17.7467488022,nan
Amangul Mollayeva,15.06091718,nan
Ho Ching Wu,19.422313483900002,nan
Sarah Al Balushi,14.5900068446,nan
Maliha Al Awaidy,15.0171115674,nan
Montserrat Gonzalez,16.5859000684,nan
Nazari Urbina,21.6372347707,nan
Ran Tian,17.0622861054,nan
Danka Kovinic,16.4517453799,nan
Joana Eidukonyte,16.5804243669,nan
Mayar Sherif,14.9897330595,nan
Caroline Rohde Moe,19.0581793292,nan
Daniela Ciobanu,16.1478439425,nan
Nour Abbes,17.864476386,nan
Ons Jabeur,16.6762491444,nan
Mai El Kamash,16.6406570842,nan
Alina Soltanici,16.229979466099998,nan
Sinead Lohan,16.221765913800002,nan
Jasmina Tinjic,20.1752224504,nan
Jasmina Kajtazovic,20.1779603012,nan
Nune Khachatryan,16.5393566051,nan
Ana Sofia Cordero,15.7754962355,nan
Yolimar Ogando,14.765229295,nan
Monica Matias,14.4777549624,nan
Michelle Marie Valdez,16.1095140315,nan
Carolina De Los Santos,21.021218343599998,nan
Cecilia Mercier,17.1800136893,nan
Alejandra Alvarez,16.810403833,nan
Hilda Zuleta Cabrera,26.6694045175,nan
Ximena Mino,15.704312115,nan
Adriana Perez,18.483230663900002,nan
Andrea Gamiz,18.5379876797,nan
Dania Navarro,22.058863791900002,nan
Ana Maria Zuleta,27.9178644764,nan
Mariella Calderon,16.424366872,nan
Gabriela Gonzalez,22.6009582478,nan
Trevine Sellier,17.779603011600003,nan
Ashleigh Barty,15.7097878166,nan
Bojana Bobusic,24.2902121834,nan
Julia Cohen,22.893908281999998,nan
Ines Ferrer Suarez,21.7029431896,nan
Maria Abramovic,24.5065023956,nan
Nadia Abdala,23.537303216999998,nan
Jessica Pegula,18.0260095825,nan
Garbine Muguruza,18.4449007529,182.0
Annika Beck,18.143737166300003,170.0
Annalisa Bona,29.3990417522,nan
Henrietta Habler,25.8480492813,nan
Csilla Borsanyi,24.744695414099997,nan
Dinah Pfizenmaier,20.372347707,nan
Grace Min,18.0999315537,nan
Tara Moore,19.8466803559,nan
Richel Hogenkamp,20.1533196441,nan
Chi Chi Scholl,19.9342915811,nan
Barbara Haas,16.229979466099998,nan
Sandra Zaniewska,20.476386037,nan
Nicole Gibbs,19.3511293634,nan
Jana Juricova,24.5859000684,nan
Mallory Burdette,21.445585215599998,nan
Valentyna Ivakhnenko,19.0335386721,nan
Carina Witthoeft,17.412731006199998,nan
Varvara Flink,15.6084873374,nan
Qiang Wang,20.5229295003,nan
Elina Svitolina,17.8617385352,174.0
Jennifer Elie,25.853524982899998,nan
Samantha Crawford,17.5222450376,nan
Victoria Duval,16.741957563299998,nan
Nastassja Burnett,20.517453798800002,nan
Donna Vekic,16.202600958199998,nan
Maria Sanchez,22.789869952100002,nan
So Ra Lee,18.1574264203,nan
Ying Ying Duan,23.290896646100002,nan
Luksika Kumkhum,19.1594798084,nan
Belinda Bencic,15.6002737851,nan
Margarita Gasparyan,18.12183436,nan
Laura Thorpe,24.8788501027,nan
Rebecca Peterson,16.9445585216,nan
Ya Hsuan Lee,17.2785763176,nan
Hao Ching Chan,19.110198494200002,nan
Paula Kania,19.9780971937,nan
Hua Chen Lee,19.1238877481,nan
Irina Khromacheva,17.4674880219,nan
Chang Liu,22.264202600999997,nan
Prarthana G Thombare,18.3846680356,nan
Stephanie Bengson,25.7631759069,nan
Rutuja Bhosale,16.610540725499998,nan
Nidhi Chilumula,18.075290896600002,nan
Rishika Sunkara,19.4798083504,nan
Prerna Bhambri,20.1478439425,nan
Aliaksandra Sasnovich,18.0698151951,nan
Tatjana Vorobjova,15.5126625599,nan
Maria Sakkari,16.517453798800002,nan
Despina Papamichail,18.970568104,nan
Jelena Stanivuk,23.9507186858,nan
Mihaela Buzarnescu,23.7399041752,nan
Tiffany Cornelius,23.0444900753,nan
Gabrielle Moxey,18.0999315537,nan
Ferny Angeles Paz,16.1697467488,nan
Gabriela Paz,20.334017795999998,nan
Nabila Farah,16.993839835699998,nan
Noelia Zeballos,17.7467488022,nan
Isabella Robbiani,19.8357289528,nan
Belen Rivera,18.1409993155,nan
Beatriz Maia,15.674195756300001,nan
Natalia Davila,17.7960301164,nan
Hannah En Xin Chew,15.7125256674,nan
Geraldine Ang,14.2477754962,nan
Inna Volkovich,19.2881587953,nan
Saba Aziz,23.1759069131,nan
